GTFS sto_id,Stop Name,Year,Day Type,Boardings,Alightings,,,,,,,,,,,,
2190,BRIGHT RD @ GLEN RD,FY2017,Weekday,0,18,,,,,,,,,,,,
2191,CONCORD AVE @ TROWBRIDGE ST,FY2017,Weekday,1,42,,,,,,,,,,,,
2192,CONCORD AVE OPP EDGEMOOR RD,FY2017,Weekday,0,6,,,,,,,,,,,,
2193,CONCORD AVE OPP LOUISE RD,FY2017,Weekday,0,5,,,,,,,,,,,,
2194,CONCORD AVE OPP ORCHARD ST,FY2017,Weekday,1,41,,,,,,,,,,,,
2195,CONCORD AVE OPP MYRTLE ST,FY2017,Weekday,0,1,,,,,,,,,,,,
2196,CONCORD AVE OPP COTTAGE ST,FY2017,Weekday,1,24,,,,,,,,,,,,
2197,385 CONCORD AVE,FY2017,Weekday,0,13,,,,,,,,,,,,
2198,CONCORD AVE @ LEONARD ST - BE,FY2017,Weekday,1,57,,,,,,,,,,,,
2201,WEST SERVICE RD @ CEDAR ST,FY2017,Weekday,0,16,,,,,,,,,,,,
2202,WEST SERVICE RD @ ST PAULS CH,FY2017,Weekday,0,12,,,,,,,,,,,,
2203,WEST SERVICE RD @ FLORENCE AV,FY2017,Weekday,1,17,,,,,,,,,,,,
2215,B ST @ SEAPORT BLVD,FY2017,Weekday, -   ,2,,,,,,,,,,,,
2217,454 BROADWAY,FY2017,Weekday,47,8,,,,,,,,,,,,
2218,BROADWAY @ ELLERY ST,FY2017,Weekday,18,5,,,,,,,,,,,,
2220,BROADWAY @ CRAWFORD ST,FY2017,Weekday,20,5,,,,,,,,,,,,
2221,BROADWAY @ LEE ST,FY2017,Weekday,13,3,,,,,,,,,,,,
2222,BROADWAY @ INMAN ST,FY2017,Weekday,4,5,,,,,,,,,,,,
2223,BROADWAY @ INMAN ST,FY2017,Weekday,7,5,,,,,,,,,,,,
2224,BROADWAY @ FAYETTE ST,FY2017,Weekday,9,6,,,,,,,,,,,,
2225,BROADWAY @ HIGHLAND AVE,FY2017,Weekday,7,9,,,,,,,,,,,,
2226,BROADWAY @ ELLERY ST,FY2017,Weekday,2,17,,,,,,,,,,,,
2227,BROADWAY OPP TROWBRIDGE ST,FY2017,Weekday,0,11,,,,,,,,,,,,
2228,BROADWAY @ GALILEO WAY,FY2017,Weekday,1,17,,,,,,,,,,,,
2231,MAIN ST @ KENDALL STATION - R,FY2017,Weekday,647,708,,,,,,,,,,,,
2250,MASSACHUSETTS AVE @ DANIELS S,FY2017,Weekday,88,3,,,,,,,,,,,,
2251,MASSACHUSETTS AVE @ APPLETON,FY2017,Weekday,214,3,,,,,,,,,,,,
2252,MASSACHUSETTS AVE @ QUINCY ST,FY2017,Weekday,186,8,,,,,,,,,,,,
2254,MASSACHUSETTS AVE @ MENOTOMY,FY2017,Weekday,199,12,,,,,,,,,,,,
2255,MASSACHUSETTS AVE @ MT VERNON,FY2017,Weekday,147,8,,,,,,,,,,,,
2256,MASSACHUSETTS AVE @ LOCKELAND,FY2017,Weekday,185,73,,,,,,,,,,,,
2257,MASSACHUSETTS AVE @ NEWMAN WA,FY2017,Weekday,157,28,,,,,,,,,,,,
2258,MASSACHUSETTS AVE @ ACADEMY S,FY2017,Weekday,160,48,,,,,,,,,,,,
2259,MASSACHUSETTS AVE @ LIBRARY W,FY2017,Weekday,163,66,,,,,,,,,,,,
2260,MASSACHUSETTS AVE @ BROADWAY,FY2017,Weekday,281,219,,,,,,,,,,,,
2261,MASSACHUSETTS AVE @ AVON PL,FY2017,Weekday,88,27,,,,,,,,,,,,
2262,MASSACHUSETTS AVE @ WYMAN TER,FY2017,Weekday,84,27,,,,,,,,,,,,
2263,MASSACHUSETTS AVE @ LINWOOD S,FY2017,Weekday,132,46,,,,,,,,,,,,
2264,260 MASSACHUSETTS AVE,FY2017,Weekday,120,44,,,,,,,,,,,,
2265,MASSACHUSETTS AVE @ LAKE ST,FY2017,Weekday,185,137,,,,,,,,,,,,
2266,MASSACHUSETTS AVE @ MILTON ST,FY2017,Weekday,121,54,,,,,,,,,,,,
2268,MASSACHUSETTS AVE @ MAGOUN ST,FY2017,Weekday,48,10,,,,,,,,,,,,
2269,MASSACHUSETTS AVE @ COTTAGE P,FY2017,Weekday,143,21,,,,,,,,,,,,
2270,MASSACHUSETTS AVE @ CEDAR ST,FY2017,Weekday,83,38,,,,,,,,,,,,
2271,MASSACHUSETTS AVE @ CAMERON A,FY2017,Weekday,42,142,,,,,,,,,,,,
2273,MASSACHUSETTS AVE @ CHURCHILL,FY2017,Weekday,46,147,,,,,,,,,,,,
2274,MASSACHUSETTS AVE @ GLADSTONE,FY2017,Weekday,5,26,,,,,,,,,,,,
2275,MASSACHUSETTS AVE @ TEEL ST,FY2017,Weekday,49,68,,,,,,,,,,,,
2276,MASSACHUSETTS AVE @ TROWBRIDG,FY2017,Weekday,59,124,,,,,,,,,,,,
2277,MASSACHUSETTS AVE OPP LAKE ST,FY2017,Weekday,132,169,,,,,,,,,,,,
2278,MASSACHUSETTS AVE @ HARLOW ST,FY2017,Weekday,39,109,,,,,,,,,,,,
2279,MASSACHUSETTS AVE @ FOSTER ST,FY2017,Weekday,38,116,,,,,,,,,,,,
2280,MASSACHUSETTS AVE @ WYMAN ST,FY2017,Weekday,36,107,,,,,,,,,,,,
2281,MASSACHUSETTS AVE @ FRANKLIN,FY2017,Weekday,24,83,,,,,,,,,,,,
2282,MASSACHUSETTS AVE @ MEDFORD S,FY2017,Weekday,259,300,,,,,,,,,,,,
2283,MASSACHUSETTS AVE @ MYSTIC ST,FY2017,Weekday,74,170,,,,,,,,,,,,
2284,MASSACHUSETTS AVE @ CENTRAL S,FY2017,Weekday,55,158,,,,,,,,,,,,
2285,OPP 818 MASS AVE,FY2017,Weekday,63,197,,,,,,,,,,,,
2286,905 MASSACHUSETTS AVE,FY2017,Weekday,83,251,,,,,,,,,,,,
2287,MASSACHUSETTS AVE @ PRENTISS,FY2017,Weekday,11,100,,,,,,,,,,,,
2288,MASSACHUSETTS AVE @ BRATTLE S,FY2017,Weekday,10,202,,,,,,,,,,,,
2290,MASSACHUSETTS AVE @ HOBBS CT,FY2017,Weekday,10,160,,,,,,,,,,,,
2291,MASSACHUSETTS AVE OPP APPLETO,FY2017,Weekday,2,229,,,,,,,,,,,,
2292,MASSACHUSETTS AVE OPP DANIELS,FY2017,Weekday,2,110,,,,,,,,,,,,
2293,MASSACHUSETTS AVE @ PARK AVE,FY2017,Weekday,2,316,,,,,,,,,,,,
2296,MASSACHUSETTS AVE @ NORRIS ST,FY2017,Weekday,58,18,,,,,,,,,,,,
2297,MASSACHUSETTS AVE @ HASKELL S,FY2017,Weekday,41,51,,,,,,,,,,,,
2298,MASSACHUSETTS AVE @ RINDGE AV,FY2017,Weekday,60,19,,,,,,,,,,,,
2299,MASSACHUSETTS AVE @ WALDEN ST,FY2017,Weekday,82,34,,,,,,,,,,,,
2300,MASSACHUSETTS AVE OPP BEECH S,FY2017,Weekday,24,74,,,,,,,,,,,,
2304,MASSACHUSETTS AVE @ LINNAEAN,FY2017,Weekday,105,64,,,,,,,,,,,,
2305,MASSACHUSETTS AVE @ SHEPARD S,FY2017,Weekday,124,133,,,,,,,,,,,,
2307,MASSACHUSETTS AVE @ WATERHOUS,FY2017,Weekday,16,269,,,,,,,,,,,,
2310,MASSACHUSETTS AVE OPP WATERHO,FY2017,Weekday,212,17,,,,,,,,,,,,
2312,MASSACHUSETTS AVE @ WENDELL S,FY2017,Weekday,143,109,,,,,,,,,,,,
2314,MASSACHUSETTS AVE @ EXETER PA,FY2017,Weekday,60,67,,,,,,,,,,,,
2316,MASSACHUSETTS AVE @ DAVENPORT,FY2017,Weekday,431,75,,,,,,,,,,,,
2318,MASSACHUSETTS AVE OPP WALDEN,FY2017,Weekday,37,67,,,,,,,,,,,,
2319,MASSACHUSETTS AVE OPP RINDGE,FY2017,Weekday,27,62,,,,,,,,,,,,
2320,MASSACHUSETTS AVE @ DOVER ST,FY2017,Weekday,68,58,,,,,,,,,,,,
2323,PARK CIRCLE @ PARK AVE,FY2017,Weekday,9,9,,,,,,,,,,,,
2324,PARK AVE @ WACHUSETT AVE,FY2017,Weekday,18,1,,,,,,,,,,,,
2326,EAST SERVICE RD @ PARK AVE SH,FY2017,Weekday,47,3,,,,,,,,,,,,
2327,EAST SERVICE RD @ LAMOINE ST,FY2017,Weekday,2,0,,,,,,,,,,,,
2328,EAST SERVICE RD @ CLIFTON ST,FY2017,Weekday,54,3,,,,,,,,,,,,
2329,EAST SERVICE RD @ RADCLIFFE R,FY2017,Weekday,8, -   ,,,,,,,,,,,,
2330,EAST SERVICE RD @ STAIRWAY TO,FY2017,Weekday,5,0,,,,,,,,,,,,
2331,EAST SERVICE RD @ PLEASANT ST,FY2017,Weekday,23,7,,,,,,,,,,,,
2332,BRIGHTON ST @ PLEASANT ST,FY2017,Weekday,7, -   ,,,,,,,,,,,,
2333,BRIGHTON ST @ COWDIN ST,FY2017,Weekday,5, -   ,,,,,,,,,,,,
2334,BRIGHTON ST @ CROSS ST,FY2017,Weekday,4,1,,,,,,,,,,,,
2335,BRIGHTON ST @ COOLIDGE RD,FY2017,Weekday,7, -   ,,,,,,,,,,,,
2336,BRIGHTON ST @ ELIOT RD,FY2017,Weekday,11, -   ,,,,,,,,,,,,
2337,BRIGHTON ST OPP VILLAGE HILL,FY2017,Weekday,39,2,,,,,,,,,,,,
2338,BRIGHTON ST @ HITTINGER ST,FY2017,Weekday,26,0,,,,,,,,,,,,
2339,BLANCHARD RD OPP NORMANDY AVE,FY2017,Weekday,28,0,,,,,,,,,,,,
2340,BLANCHARD RD @ MERRILL AVE,FY2017,Weekday,14,1,,,,,,,,,,,,
2341,BLANCHARD RD OPP MERRILL AVE,FY2017,Weekday,1,9,,,,,,,,,,,,
2342,BLANCHARD RD @ NORMANDY AVE,FY2017,Weekday,0,22,,,,,,,,,,,,
2343,BRIGHTON ST @ FLANDERS RD,FY2017,Weekday,1,38,,,,,,,,,,,,
2344,BRIGHTON ST @ POND ST,FY2017,Weekday,2,28,,,,,,,,,,,,
2345,BRIGHTON ST OPP STATLER RD,FY2017,Weekday,0,11,,,,,,,,,,,,
2346,BRIGHTON ST @ OLIVER RD,FY2017,Weekday, -   ,10,,,,,,,,,,,,
2347,CROSS ST @ STAUNTON RD,FY2017,Weekday,0,10,,,,,,,,,,,,
2349,CROSS ST @ GILMORE RD,FY2017,Weekday,0,6,,,,,,,,,,,,
2350,LAKE ST @ VILLAGE LN,FY2017,Weekday, -   ,3,,,,,,,,,,,,
2351,LAKE ST OPP MILTON ST,FY2017,Weekday, -   ,3,,,,,,,,,,,,
2353,WEST SERVICE RD @ VENNER RD,FY2017,Weekday,5,36,,,,,,,,,,,,
2354,WEST SERVICE RD @ HIGHLAND AV,FY2017,Weekday,2,51,,,,,,,,,,,,
2355,WEST SERVICE RD @ PEDESTRIAN,FY2017,Weekday,2,28,,,,,,,,,,,,
2356,WEST SERVICE RD @ HILLCREST S,FY2017,Weekday,1,11,,,,,,,,,,,,
2357,WEST SERVICE RD @ BELLINGTON,FY2017,Weekday,0,21,,,,,,,,,,,,
2358,WEST SERVICE RD @ PARK AVE,FY2017,Weekday,2,37,,,,,,,,,,,,
2359,PARK AVE @ CEDAR AVE,FY2017,Weekday,1,8,,,,,,,,,,,,
2360,PARK AVE OPP WACHUSETT AVE,FY2017,Weekday,1,3,,,,,,,,,,,,
2361,PARK CIRCLE @ EASTERN AVE,FY2017,Weekday,4,11,,,,,,,,,,,,
2362,MEDFORD ST @ MASS AVE,FY2017,Weekday,203,174,,,,,,,,,,,,
2363,MEDFORD ST @ LEWIS AVE,FY2017,Weekday,5, -   ,,,,,,,,,,,,
2364,MEDFORD ST OPP SHERBORN ST,FY2017,Weekday,1,0,,,,,,,,,,,,
2365,MEDFORD ST @ HAMLET ST,FY2017,Weekday,10,1,,,,,,,,,,,,
2366,MEDFORD ST OPP HAYES ST - MED,FY2017,Weekday,5,2,,,,,,,,,,,,
2367,HIGH ST @ JEROME ST,FY2017,Weekday,7,2,,,,,,,,,,,,
2368,HIGH ST @ MONUMENT ST,FY2017,Weekday,8,3,,,,,,,,,,,,
2369,BOSTON AVE @ HARVARD ST,FY2017,Weekday,81,22,,,,,,,,,,,,
2370,BOSTON AVE @ HOLTON ST,FY2017,Weekday,33,2,,,,,,,,,,,,
2371,BOSTON AVE @ ARLINGTON ST,FY2017,Weekday,57,9,,,,,,,,,,,,
2372,BOSTON AVE @ MYSTIC VALLEY PK,FY2017,Weekday,53,11,,,,,,,,,,,,
2373,BOSTON AVE @ STOUGHTON ST,FY2017,Weekday,97,9,,,,,,,,,,,,
2374,BOSTON AVE @ NORTH ST,FY2017,Weekday,103,12,,,,,,,,,,,,
2375,BOSTON AVE @ HILLSDALE RD,FY2017,Weekday,40,8,,,,,,,,,,,,
2376,BOSTON AVE @ WINTHROP ST,FY2017,Weekday,210,33,,,,,,,,,,,,
2377,BOSTON AVE @ FAIRMOUNT ST,FY2017,Weekday,20,5,,,,,,,,,,,,
2378,BOSTON AVE @ TUFTS GARAGE,FY2017,Weekday,20,14,,,,,,,,,,,,
2379,COLLEGE AVE @ BOSTON AVE,FY2017,Weekday,77,23,,,,,,,,,,,,
2380,COLLEGE AVE @ PROFESSORS ROW,FY2017,Weekday,124,18,,,,,,,,,,,,
2381,COLLEGE AVE @ POWDER HOUSE SQ,FY2017,Weekday,17,30,,,,,,,,,,,,
2384,MEDFORD ST @ BARTLETT ST,FY2017,Weekday,22,2,,,,,,,,,,,,
2385,MEDFORD ST @ CENTRAL ST,FY2017,Weekday,28,10,,,,,,,,,,,,
2386,MEDFORD ST @ SYCAMORE ST,FY2017,Weekday,44,17,,,,,,,,,,,,
2387,MEDFORD ST @ THURSTON ST,FY2017,Weekday,20,5,,,,,,,,,,,,
2388,MEDFORD ST @ SCHOOL ST,FY2017,Weekday,41,18,,,,,,,,,,,,
2389,PEARL ST @ SKILTON AVE,FY2017,Weekday,31,5,,,,,,,,,,,,
2390,PEARL ST @ WALNUT ST,FY2017,Weekday,47,13,,,,,,,,,,,,
2391,PEARL ST @ MCGRATH HWY,FY2017,Weekday,41,17,,,,,,,,,,,,
2392,CROSS ST @ ALSTON ST,FY2017,Weekday,11,11,,,,,,,,,,,,
2393,CROSS ST @ OLIVER ST,FY2017,Weekday,14,17,,,,,,,,,,,,
2394,PEARL ST @ CROSS ST,FY2017,Weekday,37,43,,,,,,,,,,,,
2395,PEARL ST @ MCGRATH HWY,FY2017,Weekday,8,14,,,,,,,,,,,,
2396,PEARL ST @ WALNUT ST,FY2017,Weekday,22,34,,,,,,,,,,,,
2397,PEARL ST @ BRADLEY ST,FY2017,Weekday,9,33,,,,,,,,,,,,
2398,MEDFORD ST @ SCHOOL ST,FY2017,Weekday,19,31,,,,,,,,,,,,
2399,MEDFORD ST @ THURSTON ST,FY2017,Weekday,9,22,,,,,,,,,,,,
2400,MEDFORD ST @ SYCAMORE ST,FY2017,Weekday,14,39,,,,,,,,,,,,
2401,MEDFORD ST @ CENTRAL ST,FY2017,Weekday,11,27,,,,,,,,,,,,
2402,MEDFORD ST @ BARTLETT ST,FY2017,Weekday,3,25,,,,,,,,,,,,
2404,MEDFORD ST @ BROADWAY - MAGOU,FY2017,Weekday,22,77,,,,,,,,,,,,
2405,COLLEGE AVE @ WARNER ST,FY2017,Weekday,22,42,,,,,,,,,,,,
2406,COLLEGE AVE @ DEARBORN RD,FY2017,Weekday,16,103,,,,,,,,,,,,
2407,COLLEGE AVE @ BOSTON AVE,FY2017,Weekday,24,102,,,,,,,,,,,,
2408,BOSTON AVE @ TUFTS GARAGE,FY2017,Weekday,6,42,,,,,,,,,,,,
2409,372 BOSTON AVE OPP FAIRMOUNT,FY2017,Weekday,7,29,,,,,,,,,,,,
2410,BOSTON AVE @ WINTHROP ST,FY2017,Weekday,44,222,,,,,,,,,,,,
2411,BOSTON AVE @ PIGGOTT RD,FY2017,Weekday,5,35,,,,,,,,,,,,
2412,BOSTON AVE @ NORTH ST,FY2017,Weekday,15,100,,,,,,,,,,,,
2413,196 BOSTON AVE OPP STOUGHTON,FY2017,Weekday,12,89,,,,,,,,,,,,
2414,BOSTON AVE @ MYSTIC VALLEY PK,FY2017,Weekday,9,39,,,,,,,,,,,,
2415,BOSTON AVE @ ARLINGTON ST,FY2017,Weekday,11,54,,,,,,,,,,,,
2416,BOSTON AVE @ HOLTON ST,FY2017,Weekday,3,37,,,,,,,,,,,,
2417,BOSTON AVE @ HARVARD AVE,FY2017,Weekday,13,66,,,,,,,,,,,,
2418,BOSTON AVE @ HIGH ST,FY2017,Weekday,16,50,,,,,,,,,,,,
2419,HIGH ST @ PITCHER AVE,FY2017,Weekday,3,5,,,,,,,,,,,,
2420,HIGH ST @ MYSTIC VALLEY PKWY,FY2017,Weekday,0,7,,,,,,,,,,,,
2421,MEDFORD ST @ HAYES ST,FY2017,Weekday,1,5,,,,,,,,,,,,
2422,MEDFORD ST @ WEBCOWET RD,FY2017,Weekday,0,5,,,,,,,,,,,,
2423,MEDFORD ST @ SHERBORN ST,FY2017,Weekday,0,1,,,,,,,,,,,,
2424,MEDFORD ST OPP WARREN ST,FY2017,Weekday,1,31,,,,,,,,,,,,
2425,RINDGE AVE @ RUSSELL FIELD,FY2017,Weekday,151,139,,,,,,,,,,,,
2426,RINDGE AVE OPP CLIFTON ST,FY2017,Weekday,25, -   ,,,,,,,,,,,,
2427,RINDGE AVE OPP CLAY ST,FY2017,Weekday,41,1,,,,,,,,,,,,
2428,RINDGE AVE @ MIDDLESEX ST,FY2017,Weekday,31,1,,,,,,,,,,,,
2429,RINDGE AVE @ PEMBERTON ST,FY2017,Weekday,12,3,,,,,,,,,,,,
2430,SOMERVILLE AVE @ MASSACHUSETT,FY2017,Weekday,131,55,,,,,,,,,,,,
2431,SOMERVILLE AVE OPP MOSSLAND S,FY2017,Weekday,2, -   ,,,,,,,,,,,,
2432,SOMERVILLE AVE OPP ELM ST,FY2017,Weekday,6,5,,,,,,,,,,,,
2433,PARK ST @ BEACON ST,FY2017,Weekday,11,5,,,,,,,,,,,,
2434,OPP 159 BEACON ST,FY2017,Weekday,5,1,,,,,,,,,,,,
2435,BEACON ST @ WASHINGTON ST,FY2017,Weekday,17,34,,,,,,,,,,,,
2436,BEACON ST @ SMITH AVE,FY2017,Weekday,28,4,,,,,,,,,,,,
2437,BEACON ST @ COONEY ST,FY2017,Weekday,20,26,,,,,,,,,,,,
2438,BEACON ST OPP CONCORD AVE,FY2017,Weekday,13,16,,,,,,,,,,,,
2439,HAMPSHIRE ST @ INMAN ST,FY2017,Weekday,150,156,,,,,,,,,,,,
2440,PROSPECT ST @ ST MARY RD,FY2017,Weekday,10,12,,,,,,,,,,,,
2441,PROSPECT ST @ BROADWAY,FY2017,Weekday,7,41,,,,,,,,,,,,
2442,PROSPECT ST @ HARVARD ST,FY2017,Weekday,14,75,,,,,,,,,,,,
2443,PROSPECT ST @ BISHOP ALLEN DR,FY2017,Weekday,35,385,,,,,,,,,,,,
2444,WESTERN AVE @ GREEN ST,FY2017,Weekday,96,8,,,,,,,,,,,,
2446,PROSPECT ST @ BISHOP ALLEN DR,FY2017,Weekday,155,5,,,,,,,,,,,,
2447,PROSPECT ST @ HARVARD ST,FY2017,Weekday,95,19,,,,,,,,,,,,
2448,PROSPECT ST @ BROADWAY,FY2017,Weekday,61,25,,,,,,,,,,,,
2449,PROSPECT ST @ GARDNER RD,FY2017,Weekday,11,17,,,,,,,,,,,,
2451,HAMPSHIRE ST @ CAMBRIDGE ST,FY2017,Weekday,158,150,,,,,,,,,,,,
2452,BEACON ST @ DICKINSON ST,FY2017,Weekday,11,19,,,,,,,,,,,,
2453,45 BEACON ST.,FY2017,Weekday,25,32,,,,,,,,,,,,
2454,BEACON ST @ CALVIN ST,FY2017,Weekday,5,17,,,,,,,,,,,,
2455,BEACON ST @ WASHINGTON ST,FY2017,Weekday,20,22,,,,,,,,,,,,
2457,BEACON ST @ PARK ST,FY2017,Weekday,7,17,,,,,,,,,,,,
2459,SOMERVILLE AVE @ BEACON TERR,FY2017,Weekday,1,7,,,,,,,,,,,,
2460,SOMERVILLE AVE @ WHITE ST (PO,FY2017,Weekday,15,119,,,,,,,,,,,,
2461,RINDGE AVE @ MASSACHUSETTS AV,FY2017,Weekday,5,21,,,,,,,,,,,,
2462,RINDGE AVE @ REED ST,FY2017,Weekday,1,35,,,,,,,,,,,,
2463,RINDGE AVE @ CLIFTON ST,FY2017,Weekday,1,35,,,,,,,,,,,,
2464,WADSWORTH RD @ DOW AVE,FY2017,Weekday,51,44,,,,,,,,,,,,
2465,WADSWORTH RD @ HOMER RD,FY2017,Weekday,5,4,,,,,,,,,,,,
2466,APPLETON ST @ LUBLIN ST,FY2017,Weekday,6,4,,,,,,,,,,,,
2467,APPLETON ST @ HOMER RD,FY2017,Weekday,20,9,,,,,,,,,,,,
2468,APPLETON ST @ KIPLING RD,FY2017,Weekday,19,12,,,,,,,,,,,,
2469,APPLETON ST OPP ELY RD,FY2017,Weekday,17,8,,,,,,,,,,,,
2470,WACHUSETT AVE @ DOW AVE,FY2017,Weekday,14,3,,,,,,,,,,,,
2471,WACHUSETT AVE @ FLORENCE AVE,FY2017,Weekday,26,5,,,,,,,,,,,,
2472,WACHUSETT AVE @ OAKLAND AVE,FY2017,Weekday,14,3,,,,,,,,,,,,
2473,WACHUSETT AVE @ HILLSIDE AVE,FY2017,Weekday,13,1,,,,,,,,,,,,
2475,LAKE ST @ PLEASANT ST,FY2017,Weekday,19,1,,,,,,,,,,,,
2476,LAKE ST @ MILTON ST,FY2017,Weekday,5,1,,,,,,,,,,,,
2477,LAKE ST @ ALBERT AVE,FY2017,Weekday,18,1,,,,,,,,,,,,
2478,LAKE ST @ RT 2 EAST ON RAMP,FY2017,Weekday,21,2,,,,,,,,,,,,
2479,RT 2 EAST @ OVERPASS,FY2017,Weekday,7,6,,,,,,,,,,,,
2480,RT 2 WESTBOUND PEDESTRIAN BRI,FY2017,Weekday,2,1,,,,,,,,,,,,
2482,WEST SERVICE RD @ LAKE ST,FY2017,Weekday,4,28,,,,,,,,,,,,
2483,WACHUSETT AVE @ HILLSIDE AVE,FY2017,Weekday,0,3,,,,,,,,,,,,
2484,WACHUSETT AVE @ PROSPECT AVE,FY2017,Weekday, -   ,4,,,,,,,,,,,,
2485,WACHUSETT AVE @ FLORENCE AVE,FY2017,Weekday, -   ,6,,,,,,,,,,,,
2486,WACHUSETT AVE @ APPLETON ST,FY2017,Weekday, -   ,12,,,,,,,,,,,,
2487,APPLETON ST @ ELY RD,FY2017,Weekday, -   ,6,,,,,,,,,,,,
2488,APPLETON ST @ WOLLASTON AVE,FY2017,Weekday, -   ,3,,,,,,,,,,,,
2489,APPLETON ST @ ORTONA ST,FY2017,Weekday, -   ,2,,,,,,,,,,,,
2490,APPLETON ST @ UDINE ST,FY2017,Weekday, -   ,12,,,,,,,,,,,,
2491,APPLETON ST @ LUBLIN ST,FY2017,Weekday,1,2,,,,,,,,,,,,
2493,SERVICE ROAD WEST @ WATERTOWN,FY2017,Weekday,0,3,,,,,,,,,,,,
2494,EAST SERVICE RD @ GOLDEN AVE,FY2017,Weekday,3,2,,,,,,,,,,,,
2495,EAST SERVICE RD @ STANDISH RD,FY2017,Weekday,9,1,,,,,,,,,,,,
2507,SUMMER ST @ SCHOOL ST,FY2017,Weekday,39,0,,,,,,,,,,,,
2508,SUMMER ST @ VINAL AVE,FY2017,Weekday,15,0,,,,,,,,,,,,
2510,SOMERVILLE AVE @ UNION SQUARE,FY2017,Weekday,76,95,,,,,,,,,,,,
2511,WEBSTER AVE @ WASHINGTON ST,FY2017,Weekday,50,22,,,,,,,,,,,,
2512,25 WEBSTER AVE @ NEWTON ST,FY2017,Weekday,20,21,,,,,,,,,,,,
2513,WEBSTER AVE @ NORFOLK ST,FY2017,Weekday,7,1,,,,,,,,,,,,
2514,WEBSTER AVE @ CAMBRIDGE ST,FY2017,Weekday,104,38,,,,,,,,,,,,
2515,WINDSOR ST @ LINCOLN ST,FY2017,Weekday,5,1,,,,,,,,,,,,
2516,WINDSOR ST @ HAMPSHIRE ST,FY2017,Weekday,6,8,,,,,,,,,,,,
2517,HAMPSHIRE ST @ CLARK ST,FY2017,Weekday,3,5,,,,,,,,,,,,
2518,HAMPSHIRE ST @ PORTLAND ST,FY2017,Weekday,79,115,,,,,,,,,,,,
2519,AVON ST @ CENTRAL ST,FY2017,Weekday,143,120,,,,,,,,,,,,
2520,AVON ST @ SCHOOL ST,FY2017,Weekday,30,1,,,,,,,,,,,,
2521,HAMPSHIRE ST @ CARDINAL MEDEI,FY2017,Weekday,102,70,,,,,,,,,,,,
2522,HAMPSHIRE ST @ WEBSTER AVE,FY2017,Weekday,2,2,,,,,,,,,,,,
2523,HAMPSHIRE ST @ WINDSOR ST,FY2017,Weekday,4,5,,,,,,,,,,,,
2524,HAMPSHIRE ST @ COLUMBIA ST,FY2017,Weekday,2,4,,,,,,,,,,,,
2525,COLUMBIA ST @ CAMBRIDGE ST,FY2017,Weekday,30,72,,,,,,,,,,,,
2527,WEBSTER AVE @ COLUMBIA ST,FY2017,Weekday,1,3,,,,,,,,,,,,
2528,WEBSTER AVE @ PROSPECT ST,FY2017,Weekday,0,4,,,,,,,,,,,,
2530,NEWTON ST @ WEBSTER AVE,FY2017,Weekday,11,74,,,,,,,,,,,,
2531,30 PROSPECT ST,FY2017,Weekday,72,160,,,,,,,,,,,,
2532,117 SUMMER ST,FY2017,Weekday,0,12,,,,,,,,,,,,
2533,SUMMER ST @ SCHOOL ST,FY2017,Weekday,1,39,,,,,,,,,,,,
2545,WASHINGTON ST @ DANE ST,FY2017,Weekday,49,22,,,,,,,,,,,,
2546,WASHINGTON ST @ BEACON ST,FY2017,Weekday,75,54,,,,,,,,,,,,
2547,KIRKLAND ST OPP TROWBRIDGE ST,FY2017,Weekday,21,31,,,,,,,,,,,,
2548,KIRKLAND ST @ KIRKLAND PLACE,FY2017,Weekday,50,77,,,,,,,,,,,,
2550,JFK ST @ ELIOT ST,FY2017,Weekday,371,18,,,,,,,,,,,,
2551,N HARVARD ST @ GATE 2 HARVARD,FY2017,Weekday,88,60,,,,,,,,,,,,
2553,N HARVARD ST @ WESTERN AVE,FY2017,Weekday,137,178,,,,,,,,,,,,
2554,N HARVARD ST @ FRANKLIN ST,FY2017,Weekday,233,92,,,,,,,,,,,,
2555,N HARVARD ST @ COOLIDGE RD,FY2017,Weekday,76,65,,,,,,,,,,,,
2556,N HARVARD ST @ HOOKER ST,FY2017,Weekday,92,82,,,,,,,,,,,,
2558,N HARVARD ST @ EMPIRE ST,FY2017,Weekday,127,122,,,,,,,,,,,,
2559,N HARVARD ST @ OXFORD ST,FY2017,Weekday,74,66,,,,,,,,,,,,
2560,N HARVARD ST @ KINGSLEY ST,FY2017,Weekday,80,149,,,,,,,,,,,,
2561,N HARVARD ST @ WESTERN AVE,FY2017,Weekday,210,177,,,,,,,,,,,,
2564,N HARVARD ST OPP HARVARD STAD,FY2017,Weekday,68,79,,,,,,,,,,,,
2565,16 ELIOT ST,FY2017,Weekday,62,297,,,,,,,,,,,,
2567,QUINCY ST @ KIRKLAND ST,FY2017,Weekday,83,50,,,,,,,,,,,,
2568,KIRKLAND ST @ SUMNER RD,FY2017,Weekday,14,8,,,,,,,,,,,,
2569,KIRKLAND ST @ TROWBRIDGE ST,FY2017,Weekday,16,15,,,,,,,,,,,,
2570,WASHINGTON ST @ BEACON ST,FY2017,Weekday,35,54,,,,,,,,,,,,
2571,WASHINGTON ST @ CALVIN ST,FY2017,Weekday,37,50,,,,,,,,,,,,
2574,51 BOW ST,FY2017,Weekday,12,0,,,,,,,,,,,,
