Stop #,Stop Name,Year,Day Type,Boardings,Alightings
4166,N MAIN ST @ SOREN ST,FY2018, Saturday ,2,7
4167,N MAIN ST @ HILLS ST,FY2018, Saturday ,3,21
4168,N MAIN ST @ STACY ST,FY2018, Saturday ,3,14
4169,N MAIN ST @ ROYAL ST,FY2018, Saturday ,7,17
4171,N MAIN ST @ REED ST,FY2018, Saturday ,15,35
4172,1034 N MAIN ST,FY2018, Saturday , -   ,2
4173,N MAIN ST @ INTERVALE TERR,FY2018, Saturday ,1,2
4174,N MAIN ST @ GORDON ST,FY2018, Saturday ,1,2
4175,N MAIN ST @ CHESTNUT ST,FY2018, Saturday ,11,54
4177,800 N MAIN ST,FY2018, Saturday ,7,16
4178,OPP 721 N MAIN ST,FY2018, Saturday , -   ,1
4179,OPP 683 N MAIN ST,FY2018, Saturday , -   ,0
4180,OPP 641 N MAIN ST,FY2018, Saturday ,5,26
4181,564 N MAIN ST,FY2018, Saturday ,0,3
4182,N MAIN ST @ GROVE ST,FY2018, Saturday ,2,21
4183,N MAIN ST @ JASPER LN,FY2018, Saturday , -   ,4
4184,N MAIN ST @ WALES AVE,FY2018, Saturday ,1,3
4185,N MAIN ST OPP ROEL ST,FY2018, Saturday , -   ,9
4186,N MAIN ST @ WEST ST,FY2018, Saturday ,1,27
4187,307 N MAIN ST,FY2018, Saturday ,1,12
4188,N MAIN ST @ DEPOT ST,FY2018, Saturday ,0,9
4189,N MAIN ST @ WARREN ST,FY2018, Saturday ,2,53
4190,N MAIN ST @ DIAUTO DR,FY2018, Saturday , -   ,6
4191,N MAIN ST OPP SHORT ST,FY2018, Saturday ,5,77
4193,RANDOLPH AVE @ PLEASANT ST,FY2018, Saturday , -   , -   
4194,RANDOLPH AVE @ REEDSDALE RD,FY2018, Saturday ,3,2
4195,REEDSDALE RD OPP CLIFTON RD,FY2018, Saturday ,1,0
4198,REEDSDALE RD @ MEREDITH CIR,FY2018, Saturday , -   , -   
4200,184 REEDSDALE RD,FY2018, Saturday ,1,0
4201,REEDSDALE RD @ ACADEMY LANE,FY2018, Saturday ,4,0
4202,REEDSDALE RD @ WALNUT ST,FY2018, Saturday ,2, -   
4203,REEDSDALE RD @ BROOK RD,FY2018, Saturday ,2,3
4204,CENTRAL AVE OPP RUSTLEWOOD RD,FY2018, Saturday , -   ,1
4205,324 CENTRAL AVE,FY2018, Saturday , -   , -   
4206,CENTRAL AVE OPP HINCKLEY RD,FY2018, Saturday ,1, -   
4207,CENTRAL AVE @ COLUMBINE RD,FY2018, Saturday , -   , -   
4208,CENTRAL AVE @ VALLEY RD,FY2018, Saturday , -   , -   
4209,CENTRAL AVE @ GRIGGS LN,FY2018, Saturday , -   , -   
4214,OPP 32 S MAIN ST,FY2018, Saturday ,7,8
4215,S MAIN ST @ ELGIN COURT,FY2018, Saturday , -   ,3
4216,S MAIN ST @ WOODLAWN ST,FY2018, Saturday , -   ,1
4217,S MAIN ST @ FAIRVIEW AVE,FY2018, Saturday , -   ,6
4218,S MAIN ST @ FAIRMOUNT ST,FY2018, Saturday , -   ,1
4219,S MAIN ST @ COLE TERR,FY2018, Saturday , -   ,1
4220,S MAIN ST @ FITCH TERR,FY2018, Saturday , -   ,3
4221,309 S MAIN OPP RTICHARD RD,FY2018, Saturday , -   ,0
4222,S MAIN ST @ STOUGHTON ST,FY2018, Saturday ,0,3
4223,S MAIN ST @ SELWYN RD,FY2018, Saturday , -   ,1
4224,OPP 530 S MAIN ST,FY2018, Saturday , -   ,1
4225,S MAIN ST OPP CENTRE ST,FY2018, Saturday , -   ,5
4227,625 S MAIN ST OPP FREDERICKSO,FY2018, Saturday , -   ,2
4228,701 S MAIN ST,FY2018, Saturday , -   ,2
4229,N MAIN ST @ LANGLEY RD,FY2018, Saturday , -   ,3
4230,47 N MAIN ST,FY2018, Saturday ,2,4
4232,E MAIN ST @ W MAIN ST,FY2018, Saturday , -   ,18
4233,E MAIN ST @ E HIGH ST,FY2018, Saturday ,1,0
4234,40 N MAIN ST,FY2018, Saturday , -   , -   
4235,S MAIN ST @ ACORN DR,FY2018, Saturday ,3, -   
4236,702 S MAIN ST,FY2018, Saturday ,1,1
4237,S MAIN ST @ KAREN DR,FY2018, Saturday ,1, -   
4238,S MAIN ST @ FREDERICKSON DR,FY2018, Saturday ,6, -   
4239,S MAIN ST @ WOODLAWN RD,FY2018, Saturday ,1, -   
4240,S MAIN ST @ CENTRE ST,FY2018, Saturday ,6, -   
4241,498 S MAIN ST,FY2018, Saturday ,1, -   
4242,S MAIN ST OPP SELWYN RD,FY2018, Saturday , -   , -   
4243,S MAIN ST @ WOODLAND PKWY,FY2018, Saturday ,1, -   
4244,S MAIN ST OPP FITCH TERR,FY2018, Saturday ,4, -   
4245,S MAIN ST OPP COLE TERR,FY2018, Saturday , -   , -   
4246,S MAIN ST OPP MARTIN TERR,FY2018, Saturday , -   , -   
4247,S MAIN ST @ DARRELL DR,FY2018, Saturday ,5, -   
4248,S MAIN ST @ VAN BEAL RD,FY2018, Saturday ,1,1
4249,S MAIN ST @ MAPLE ST,FY2018, Saturday ,4,0
4250,32 S MAIN ST,FY2018, Saturday ,3,1
4252,UNION ST @ SOUTH ST,FY2018, Saturday , -   , -   
4253,UNION ST OPP PROSPECT AVE,FY2018, Saturday , -   , -   
4254,UNION ST @ FENCOURT AVE,FY2018, Saturday , -   , -   
4255,HOLBROOK@RANDOLPH COMM RAIL S,FY2018, Saturday , -   , -   
4256,316 UNION ST OPP FENCOURT AVE,FY2018, Saturday , -   , -   
4257,UNION ST @ PROSPECT AVE,FY2018, Saturday , -   , -   
4258,UNION ST @ HOWARD ST,FY2018, Saturday , -   , -   
4275,NORTH ST @ UNION ST,FY2018, Saturday ,113, -   
4277,N MAIN ST OPP MEMORIAL PKWY,FY2018, Saturday ,114,129
4278,N MAIN ST OPP WARREN ST,FY2018, Saturday ,78,5
4279,N MAIN ST @ CREDIT UNION WAY,FY2018, Saturday ,1,1
4280,N MAIN ST @ PLEASANT ST,FY2018, Saturday ,23,1
4281,N MAIN ST @ PARK ST,FY2018, Saturday ,14,0
4282,N MAIN ST @ ROEL ST,FY2018, Saturday ,11,1
4283,N MAIN ST @ MT PLEASANT SQ,FY2018, Saturday ,3, -   
4284,N MAIN ST @ SCHOOL LN,FY2018, Saturday ,1, -   
4285,N MAIN ST @ LIBERTY ST,FY2018, Saturday ,23,3
4286,571 N MAIN ST,FY2018, Saturday ,3,0
4288,641 N MAIN ST,FY2018, Saturday ,10,5
4289,721 N MAIN ST,FY2018, Saturday ,0,1
4290,N MAIN ST @ FRANCIS DR,FY2018, Saturday ,12,5
4291,N MAIN ST @ OAK ST,FY2018, Saturday ,51,16
4292,901 N MAIN ST,FY2018, Saturday ,1,3
4293,969 N MAIN ST,FY2018, Saturday ,1, -   
4294,N MAIN ST OPP INTERVALE TERR,FY2018, Saturday ,6,2
4297,N MAIN ST @ CHARLES ST,FY2018, Saturday ,5,8
4298,N MAIN ST @ BENNINGTON ST,FY2018, Saturday ,7,5
4299,N MAIN ST OPP STACY ST,FY2018, Saturday ,10,5
4300,N MAIN ST @ OLIVER ST,FY2018, Saturday ,17,9
4301,N MAIN ST @ BALLARD ST,FY2018, Saturday ,5,3
4303,RANDOLPH AVE @ CHICKATAUBUT R,FY2018, Saturday ,1,1
4304,1248 RANDOLPH AVE,FY2018, Saturday , -   ,0
4305,RANDOLPH AVE @ EAGER RD,FY2018, Saturday ,0, -   
4306,RANDOLPH AVE OPP HILLSIDE ST,FY2018, Saturday ,1,0
4307,RANDOLPH AVE @ HILLTOP ST,FY2018, Saturday ,1,1
4308,RANDOLPH AVE @ NAHANTON AVE,FY2018, Saturday , -   , -   
4309,RANDOLPH AVE @ RIDGEWOOD RD,FY2018, Saturday ,1, -   
4310,RANDOLPH AVE OPP HALLEN AVE,FY2018, Saturday , -   , -   
4311,RANDOLPH AVE OPP HIGHLAND ST,FY2018, Saturday , -   , -   
4312,RANDOLPH AVE @ ACCESS RD,FY2018, Saturday , -   , -   
4314,WHITWELL ST @ DIXWELL AVE,FY2018, Saturday , -   , -   
4315,WHITWELL ST @ GLENDALE RD,FY2018, Saturday , -   , -   
4316,WHITWELL ST @ MAYWOOD AVE,FY2018, Saturday , -   , -   
4317,198 WHITWELL ST,FY2018, Saturday , -   , -   
4318,WHITWELL ST @ ROSELIN AVE,FY2018, Saturday , -   , -   
4319,WHITWELL ST OPP FARRELL ST,FY2018, Saturday , -   , -   
4320,52 WHITWELL ST,FY2018, Saturday , -   , -   
4326,529 ADAMS ST,FY2018, Saturday , -   , -   
4327,ADAMS ST @ RESERVOIR RD,FY2018, Saturday , -   , -   
4328,ADAMS ST OPP WHITE ST,FY2018, Saturday , -   , -   
4329,ADAMS ST @ GREENVIEW ST,FY2018, Saturday , -   , -   
4331,EDGE HILL RD OPP GRAFTON AVE,FY2018, Saturday , -   , -   
4332,EDGE HILL RD @ RESERVATION RD,FY2018, Saturday , -   , -   
4333,EDGE HILL RD @ OTIS ST,FY2018, Saturday , -   , -   
4334,EDGE HILL RD @ WESTVALE RD,FY2018, Saturday , -   , -   
4336,80 EDGE HILL RD,FY2018, Saturday , -   , -   
4337,EDGE HILL RD @ PLEASANT ST,FY2018, Saturday , -   , -   
4338,PLEASANT ST @ HAZEL ST,FY2018, Saturday , -   , -   
4340,PLEASANT ST @ BADGER CIR,FY2018, Saturday , -   , -   
4341,PLEASANT ST @ GUN HILL ST,FY2018, Saturday , -   , -   
4342,PLEASANT ST @ LODGE ST,FY2018, Saturday , -   , -   
4343,PLEASANT ST @ REEDSDALE RD,FY2018, Saturday , -   , -   
4344,REEDSDALE RD @ RANDOLPH AVE,FY2018, Saturday , -   , -   
4346,BROOK RD @ STANDISH RD,FY2018, Saturday , -   , -   
4347,BROOK RD @ WINDSOR RD,FY2018, Saturday , -   , -   
4348,250 BROOK RD,FY2018, Saturday , -   , -   
4349,BROOK RD @ BRANDON RD,FY2018, Saturday , -   , -   
4350,BROOK RD @ BRIARFIELD RD,FY2018, Saturday , -   , -   
4351,BROOK RD @ BLUE HILLS PKWY,FY2018, Saturday , -   , -   
4352,BLUE HILLS PKWY @ CURTIS RD,FY2018, Saturday , -   , -   
4355,BLUE HILLS PKWY @ BLUE HILL A,FY2018, Saturday , -   , -   
4358,BROOK RD @ SAINT MARYS RD,FY2018, Saturday , -   , -   
4359,OPP 250 BROOK RD,FY2018, Saturday , -   , -   
4360,BROOK RD OPP WINDSOR RD,FY2018, Saturday , -   , -   
4362,BROOK RD @ LINCOLN ST,FY2018, Saturday , -   , -   
4364,REEDSDALE RD @ RANDOLPH AVE,FY2018, Saturday , -   , -   
4365,PLEASANT ST @ REEDSDALE RD,FY2018, Saturday , -   , -   
4366,PLEASANT ST @ BAILEY AVE,FY2018, Saturday , -   , -   
4367,PLEASANT ST @ MATHAURS ST,FY2018, Saturday , -   , -   
4368,PLEASANT ST @ NANCY RD,FY2018, Saturday , -   , -   
4370,PLEASANT ST @ HORTON PL,FY2018, Saturday , -   , -   
4371,PLEASANT ST @ LAWRENCE RD,FY2018, Saturday , -   , -   
4372,OPP 80 EDGE HILL RD,FY2018, Saturday , -   , -   
4373,EDGE HILL RD OPP WESTVALE RD,FY2018, Saturday , -   , -   
4374,WASHINGTON ST @ LITHGOW ST,FY2018, Saturday ,2,28
4375,EDGE HILL RD @ CEDAR RD,FY2018, Saturday , -   , -   
4376,EDGE HILL RD @ HUNTINGTON RD,FY2018, Saturday , -   , -   
4378,EDGE HILL RD @ GRAFTON AVE,FY2018, Saturday , -   , -   
4379,ADAMS ST @ ROBERTSON ST,FY2018, Saturday , -   , -   
4380,ADAMS ST @ CAMPBELL ST,FY2018, Saturday , -   , -   
4381,ADAMS ST @ WHITE ST,FY2018, Saturday , -   , -   
4382,ADAMS ST @ ALRICK RD,FY2018, Saturday , -   , -   
4383,ADAMS ST @ ADAMS PLAZA,FY2018, Saturday , -   , -   
4390,OPP 52 WHITWELL ST,FY2018, Saturday , -   , -   
4391,WHITWELL ST @ FARRELL ST,FY2018, Saturday , -   , -   
4392,WHITWELL ST @ CRANCH ST,FY2018, Saturday , -   , -   
4393,197 WHITWELL ST,FY2018, Saturday , -   , -   
4394,WHITWELL ST OPP MAYWOOD AVE,FY2018, Saturday , -   , -   
4395,WHITWELL ST @ DELDORF ST,FY2018, Saturday , -   , -   
4396,WHITWELL ST @ GRANITE ST,FY2018, Saturday , -   , -   
4398,BROOK RD @ GOVERNORS RD,FY2018, Saturday , -   , -   
4399,BROOK RD @ OTIS ST,FY2018, Saturday , -   , -   
4400,BROOK RD @ PLEASANT ST,FY2018, Saturday , -   , -   
4401,BROOK RD @ CENTRE ST,FY2018, Saturday , -   , -   
4402,BROOK RD @ RANDOLPH AVE,FY2018, Saturday , -   , -   
4403,BROOK RD @ CANTON AVE,FY2018, Saturday , -   , -   
4404,BROOK RD @ CENTRAL AVE,FY2018, Saturday , -   , -   
4405,BROOK RD @ REEDSDALE RD,FY2018, Saturday , -   , -   
4406,BROOK RD @ CANTON AVE,FY2018, Saturday , -   , -   
4407,BROOK RD @ RANDOLPH AVE,FY2018, Saturday , -   , -   
4408,BROOK RD @ CENTRE ST,FY2018, Saturday , -   , -   
4409,BROOK RD @ PLEASANT ST,FY2018, Saturday , -   , -   
4410,BROOK RD @ OTIS ST,FY2018, Saturday , -   , -   
4411,BROOK RD @ GOVERNORS RD,FY2018, Saturday , -   , -   
4413,W HOWARD ST @ BOWER RD,FY2018, Saturday , -   ,5
4414,OPP 129 HOWARD ST,FY2018, Saturday ,0,8
4416,SHAW ST OPP DEWEY RD,FY2018, Saturday , -   ,3
4418,HAYWARD ST @ HERITAGE LN,FY2018, Saturday ,1,3
4419,HAYWARD ST OPP MARIETTA AVE,FY2018, Saturday , -   ,3
4420,HAYWARD ST @ MARIETTA AVE,FY2018, Saturday ,0,0
4422,HAYWARD ST @ SHAW ST,FY2018, Saturday ,5, -   
4423,SHAW ST @ DEWEY RD,FY2018, Saturday ,1, -   
4426,W HOWARD ST @ BOWER RD,FY2018, Saturday ,8,3
4427,CHURCH ST @ NORTH ST,FY2018, Saturday , -   , -   
4428,CHURCH ST @ COMMERCIAL ST,FY2018, Saturday , -   , -   
4429,COMMERCAIL ST OPP ESSEX ST,FY2018, Saturday , -   , -   
4430,548 ESSEX ST,FY2018, Saturday , -   , -   
4431,494 ESSEX ST,FY2018, Saturday , -   , -   
4432,ESSEX ST @ ROOSEVELT RD,FY2018, Saturday , -   , -   
4433,ESSEX ST @ HARRINGTON CIRCLE,FY2018, Saturday , -   , -   
4434,ESSEX ST @ BROAD ST,FY2018, Saturday , -   , -   
4435,BROAD ST @ MIDDLE ST,FY2018, Saturday , -   , -   
4439,BROAD ST @ MIDDLE ST,FY2018, Saturday , -   , -   
4440,BROAD ST @ CENTER ST,FY2018, Saturday , -   , -   
4441,BROAD ST @ BROAD ST PLACE,FY2018, Saturday , -   , -   
4443,ESSEX ST @ BROAD ST,FY2018, Saturday , -   , -   
4444,361 ESSEX ST,FY2018, Saturday , -   , -   
4445,445 ESSEX ST,FY2018, Saturday , -   , -   
4446,493 ESSEX ST,FY2018, Saturday , -   , -   
4448,COMMERCIAL ST @ ESSEX ST,FY2018, Saturday , -   , -   
4449,OPP 69 CHURCH ST,FY2018, Saturday , -   , -   
4450,CHURCH ST @ NORTH ST,FY2018, Saturday , -   , -   
4451,N COMMON ST @ WESTERN AVE,FY2018, Saturday ,72,37
4452,WASHINGTON ST @ FEDERAL ST,FY2018, Saturday , -   , -   
4453,NORTH ST OPP LYNDE ST,FY2018, Saturday ,68,2
4454,BOSTON ST @ NICHOLS ST,FY2018, Saturday ,0,2
4455,ESSEX ST @ BECKFORD ST,FY2018, Saturday ,1, -   
4456,ESSEX ST @ MONROE ST,FY2018, Saturday ,4, -   
4457,ESSEX ST @ FLINT ST,FY2018, Saturday ,6, -   
4458,ESSEX ST OPP WARREN ST,FY2018, Saturday ,28,2
4459,HIGHLAND AVE @ PROCTOR ST,FY2018, Saturday ,1,3
4461,HIGHLAND AVE @ ALMEDA ST,FY2018, Saturday ,2, -   
4462,HIGHLAND AVE @ CHERRY HILL AV,FY2018, Saturday ,1, -   
4463,HIGHLAND AVE @ VALLEY ST,FY2018, Saturday ,1, -   
4464,HIGHLAND AVE @ FREEMAN RD,FY2018, Saturday ,2, -   
4465,HIGHLAND AVE @ MARLBOROUGH RD,FY2018, Saturday ,28,6
4466,BOSTON ST @ FEDERAL ST,FY2018, Saturday ,3, -   
4467,HIGHLAND AVE @ THOMAS CIRCLE,FY2018, Saturday ,2,2
4469,HIGHLAND AVE @ RAVENNA AVE,FY2018, Saturday ,1, -   
4470,HIGHLAND AVE @ 400 HIGHLAND P,FY2018, Saturday ,1,2
4472,WESTERN AVE OPP BUCHANAN CIRC,FY2018, Saturday ,0,1
4473,WESTERN AVE @ FAYS AVE,FY2018, Saturday ,3,1
4474,WESTERN AVE OPP VICTORY RD,FY2018, Saturday ,1, -   
4475,WESTERN AVE OPP EASTERN AVE,FY2018, Saturday ,9,7
4477,WESTERN AVE @ NORTH MAPLE ST,FY2018, Saturday ,5,0
4478,WESTERN AVE @ BROOKLAWN TERR,FY2018, Saturday ,0,0
4479,WESTERN AVE @ CHATHAM ST,FY2018, Saturday ,13,7
4480,WESTERN AVE OPP TRACEY AVE,FY2018, Saturday ,4,1
4481,WESTERN AVE @ CROSS ST,FY2018, Saturday ,5,1
4482,WESTERN AVE @ CHESTNUT ST,FY2018, Saturday ,17,12
4483,WESTERN AVE @ CONGRESS ST,FY2018, Saturday ,15,7
4484,WESTERN AVE @ PARK ST,FY2018, Saturday ,11,3
4485,WESTERN AVE @ MALL ST,FY2018, Saturday ,6,9
4486,WESTERN AVE @ MARKET SQUARE,FY2018, Saturday ,10,11
4487,743 WESTERN AVE,FY2018, Saturday ,22,9
4488,WESTERN AVE @ BREED SQUARE,FY2018, Saturday ,64,30
4489,WESTERN AVE @ SUMMER ST,FY2018, Saturday ,69,24
4490,WESTERN AVE @ BURNS ST,FY2018, Saturday ,13,4
4491,WESTERN AVE @ IDA ST,FY2018, Saturday ,20,12
4492,WESTERN AVE @ MBTA LYNN GARAG,FY2018, Saturday ,19,14
4494,WESTERN AVE @ COOPER ST,FY2018, Saturday ,13,5
4495,SALEM TNPK @ BALLARD ST,FY2018, Saturday ,4,2
4497,BROADWAY @ WARD ST,FY2018, Saturday ,29,54
4498,462 AMERICAN LEGION HWY,FY2018, Saturday ,3,9
4499,AMERICAN LEGION HWY @ HUTCHIN,FY2018, Saturday ,4,4
4500,AMERICAN LEGION HWY @ REVERE,FY2018, Saturday ,13,22
4510,CAMBRIDGE ST @ GOVERNMENT CTR,FY2018, Saturday , -   , -   
4511,NEW SUDBURY @ CONGRESS ST,FY2018, Saturday , -   , -   
4512,AMERICAN LEGION HWY @ REVERE,FY2018, Saturday ,20,22
4513,AMERICAN LEGION HWY @ HUTCHIN,FY2018, Saturday ,4,6
4515,BROWN CIRCLE ROTARY,FY2018, Saturday ,47,35
4516,SALEM TNPK @ BALLARD ST,FY2018, Saturday ,2,7
4518,1067 WESTERN AVE,FY2018, Saturday ,3,6
4520,WESTERN AVE OPP LYNN GARAGE,FY2018, Saturday ,41,29
4521,WESTERN AVE @ MINOT ST,FY2018, Saturday ,12,25
4522,WESTERN AVE @ SUMMER ST,FY2018, Saturday ,51,67
4523,WESTERN AVE @ WALDEN ST,FY2018, Saturday ,12,26
4524,760 WESTERN AVE,FY2018, Saturday ,8,10
4525,S COMMON ST @ ELM ST,FY2018, Saturday ,40,101
4526,AMERICAN LEGION HWY @ BELL CI,FY2018, Saturday ,32,3
4527,WESTERN AVE @ CENTER ST,FY2018, Saturday ,13,26
4528,WESTERN AVE OPP BARRETT ST,FY2018, Saturday ,8,4
4529,WESTERN AVE @ PARK ST,FY2018, Saturday ,2,2
4530,WESTERN AVE @ BRIMBLECOM ST,FY2018, Saturday ,9,10
4531,WESTERN AVE @ FRANKLIN ST,FY2018, Saturday ,7,14
4532,WESTERN AVE @ WASHINGTON ST,FY2018, Saturday ,25,9
4533,WESTERN AVE @ WEST COLONY RD,FY2018, Saturday ,3,1
4534,WESTERN AVE @ TRACY AVE,FY2018, Saturday ,1,3
4535,WESTERN AVE @ CHATHAM ST,FY2018, Saturday ,4,9
4536,WESTERN AVE @ LLOYD TERR,FY2018, Saturday ,1,2
4537,WESTERN AVE @ WAITT AVE,FY2018, Saturday ,1,6
4538,WESTERN AVE @ EASTERN AVE,FY2018, Saturday ,10,5
4539,WESTERN AVE @ VICTORY RD,FY2018, Saturday , -   ,1
4540,WESTERN AVE @ FAYS AVE,FY2018, Saturday ,1,2
4541,WESTERN AVE @ BUCHANAN CIRCLE,FY2018, Saturday ,2,2
4543,HIGHLAND AVE @ WYMAN AVE,FY2018, Saturday , -   ,1
4544,HIGHLAND AVE OPP WALMART,FY2018, Saturday ,3,8
4545,HIGHLAND AVE @ BARNES RD,FY2018, Saturday ,1,0
4546,HIGHLAND AVE @ CEDAR RD,FY2018, Saturday , -   , -   
4547,HIGHLAND AVE @ GREENLEDGE RD,FY2018, Saturday ,4,28
4549,HIGHLAND AVE @ FIRST ST,FY2018, Saturday ,2,2
4550,HIGHLAND AVE OPP FREEMAN RD,FY2018, Saturday , -   , -   
4551,HIGHLAND AVE OPP VALLEY ST,FY2018, Saturday , -   ,0
4553,81 HIGHLAND AVE @ SALEM HOSPI,FY2018, Saturday ,4,23
4554,OPP 30 HIGHLAND AVE,FY2018, Saturday , -   ,2
4555,ESSEX ST @ WARREN ST,FY2018, Saturday ,0,7
4557,ESSEX ST @ FLINT ST,FY2018, Saturday , -   ,7
4558,ESSEX ST OPP MONROE ST,FY2018, Saturday ,0,4
4559,ESSEX ST @ HAMILTON ST,FY2018, Saturday , -   ,0
4560,ESSEX ST @ SUMMER ST,FY2018, Saturday , -   ,20
4561,10 SYLVAN ST,FY2018, Saturday ,12,0
4562,WASHINGTON ST @ NEW DERBY ST,FY2018, Saturday ,3,86
4563,WASHINGTON ST @ FEDERAL ST,FY2018, Saturday ,1,49
4569,LYNNFIELD ST @ CRESTVIEW PK,FY2018, Saturday , -   ,0
4570,LYNNFIELD ST @ BARTHOLOMEW ST,FY2018, Saturday , -   , -   
4571,OPP 259 LYNNFIELD ST,FY2018, Saturday , -   ,0
4572,FIRST AVE @ LYNNFIELD ST,FY2018, Saturday ,1,0
4573,FOURTH ST @ FIRST AVE,FY2018, Saturday ,0,3
4574,5 CENTENNIAL DR,FY2018, Saturday , -   ,0
4575,CENTENNIAL DR @ TECHNOLOGY DR,FY2018, Saturday , -   ,1
4576,CENTENNIAL DR @ CORPORATION W,FY2018, Saturday , -   , -   
4577,CENTENNIAL DR OPP MARRIOTT DR,FY2018, Saturday , -   ,0
4578,CENTENNIAL DR OPP RT128 RAMP,FY2018, Saturday , -   ,1
4581,ESSEX CTR DR @ ESSEX GREEN DR,FY2018, Saturday ,6,2
4582,LAHEY CLINIC BEFORE CROSSWALK,FY2018, Saturday ,4,9
4583,ESSEX CTR DR OPP ESSEX GREEN,FY2018, Saturday ,1,7
4587,CENTENNIAL DR @ MARRIOTT DR,FY2018, Saturday ,3,0
4588,CENTENNIAL DR OPP CORPORATION,FY2018, Saturday , -   , -   
4589,CENTENNIAL DR OPP TECHNOLOGY,FY2018, Saturday ,1, -   
4590,4 CENTENNIAL DR,FY2018, Saturday ,0, -   
4591,FIRST AVE OPP CENTENNIAL DR,FY2018, Saturday ,1,0
4592,FIRST AVE @ LYNNFIELD ST,FY2018, Saturday ,1,1
4593,259 LYNNFIELD ST,FY2018, Saturday ,1, -   
4594,LYNNFIELD ST OPP BARTHOLOMEW,FY2018, Saturday , -   , -   
4595,LYNNFIELD ST OPP CRESTVIEW PK,FY2018, Saturday , -   , -   
4596,OPP 10 SYLVAN ST,FY2018, Saturday ,0,21
4597,COMMONWEALTH AVE @ ENDICOTT S,FY2018, Saturday ,34,4
4601,NORTH ST OPP MASON ST,FY2018, Saturday , -   , -   
4602,NORTH ST @ DEARBORN ST,FY2018, Saturday , -   , -   
4603,NORTH ST @ ORNE ST,FY2018, Saturday , -   , -   
4604,NORTH ST @ LIBERTY HILL AVE,FY2018, Saturday , -   , -   
4605,NORTH ST @ GARDEN TERR,FY2018, Saturday , -   , -   
4606,NORTH ST @ WOODSIDE ST,FY2018, Saturday , -   , -   
4607,NORTH ST OPP CUSHING ST,FY2018, Saturday , -   , -   
4608,NORTH ST @ HIGHLAND ST,FY2018, Saturday , -   , -   
4609,MARGIN ST OPP MARGIN ST CT,FY2018, Saturday , -   , -   
4610,176 WATER ST,FY2018, Saturday , -   , -   
4611,WATER ST @ S LIBERTY ST,FY2018, Saturday , -   , -   
4612,WATER ST @ RIVERSIDE ST,FY2018, Saturday , -   , -   
4613,WATER ST @ ENDICOTT ST,FY2018, Saturday , -   , -   
4614,ENDICOTT ST @ MARKET BASKET,FY2018, Saturday ,7,5
4615,COMMONWEALTH AVE @ ENDICOTT S,FY2018, Saturday ,1,22
4620,HIGH ST @ PURCHASE ST,FY2018, Saturday , -   , -   
4621,90 HIGH ST,FY2018, Saturday , -   , -   
4622,HIGH ST @ WEBB ST,FY2018, Saturday , -   , -   
4623,HIGH ST @ HUNT ST,FY2018, Saturday , -   , -   
4651,HIGH ST @ GOULD ST,FY2018, Saturday ,0, -   
4652,77 HIGH ST,FY2018, Saturday , -   , -   
4653,90 HIGH ST,FY2018, Saturday ,1, -   
4654,HIGH ST @ PURCHASE ST,FY2018, Saturday ,0,0
4662,WATER ST @ BROAD ST,FY2018, Saturday , -   , -   
4663,WATER ST @ RAINBOW TERR,FY2018, Saturday , -   , -   
4664,WATER ST @ S LIBERTY ST,FY2018, Saturday , -   , -   
4665,OPP 176 WATER ST,FY2018, Saturday , -   , -   
4666,MARGIN ST @ MARGIN ST CT,FY2018, Saturday , -   , -   
4667,NORTH ST @ HIGHLAND ST,FY2018, Saturday , -   , -   
4668,NORTH ST @ CUSHING ST,FY2018, Saturday , -   , -   
4669,NORTH ST OPP NURSERY ST,FY2018, Saturday , -   , -   
4670,NORTH ST @ CRESSEY AVE,FY2018, Saturday , -   , -   
4671,NORTH ST @ SYMONDS AVE,FY2018, Saturday , -   , -   
4672,NORTH ST @ SCHOOL ST,FY2018, Saturday , -   , -   
4673,NORTH ST OPP DEARBORN ST,FY2018, Saturday , -   , -   
4674,NORTH ST @ MASON ST,FY2018, Saturday , -   , -   
4681,28 WATER ST,FY2018, Saturday , -   , -   
4682,6 WATER ST,FY2018, Saturday , -   , -   
4683,HIGH ST OPP PERRY ST,FY2018, Saturday , -   , -   
4685,HIGH ST @ PERRY ST,FY2018, Saturday , -   , -   
4686,OPP 6 WATER ST,FY2018, Saturday ,0,0
4687,OPP 28 WATER ST,FY2018, Saturday ,0, -   
4688,OPP 62 WATER ST,FY2018, Saturday ,0, -   
4701,LYNNWAY @ PLEASANT ST,FY2018, Saturday ,2,5
4702,333 LYNNWAY,FY2018, Saturday ,12,4
4703,LYNNWAY @ SHEPARD ST,FY2018, Saturday ,11,12
4704,LYNNWAY @ COMMERCIAL ST,FY2018, Saturday ,38,20
4705,621 LYNNWAY,FY2018, Saturday ,1,1
4706,715 LYNNWAY,FY2018, Saturday ,11,16
4707,777 LYNNWAY,FY2018, Saturday ,155,89
4708,LYNNWAY @ GENERAL EDWARDS BRI,FY2018, Saturday ,1,1
4709,POINT OF PINES,FY2018, Saturday ,30,15
4710,N SHORE RD @ JOHN AVE,FY2018, Saturday ,8,0
4711,N SHORE RD @ BLANCHARD AVE,FY2018, Saturday ,4, -   
4712,N SHORE RD @ OAK ISLAND ST,FY2018, Saturday ,21,8
4713,N SHORE RD @ YORK ST,FY2018, Saturday ,0,0
